place;catu;sexe;secu1;year_acc;victim_age;catv;obsm;motor;catr;circ;surf;situ;vma;jour;mois;lum;dep;com;agg_;int;atm;col;lat;long;hour;nb_victim;nb_vehicules
1;1;1;1.0;2021;33.0;2.0;2.0;1.0;1;3.0;1.0;1.0;130.0;22;8;2;35;35152;1;1;0.0;3.0;48.232307;-1.484887;21;3;2
1;1;1;8.0;2021;45.0;1.0;2.0;3.0;7;2.0;2.0;1.0;50.0;5;11;1;59;59646;2;8;0.0;1.0;50.66473;3.1179;8;2;2
10;3;2;0.0;2021;67.0;2.0;1.0;1.0;2;2.0;2.0;1.0;80.0;5;1;3;973;97305;1;1;1.0;6.0;4.941765;-52.413325;5;2;1
2;2;1;1.0;2021;14.0;2.0;2.0;1.0;1;3.0;1.0;1.0;110.0;24;4;1;93;93073;1;1;0.0;2.0;48.96651;2.55938;17;4;2
1;1;1;2.0;2021;32.0;1.0;2.0;1.0;7;2.0;1.0;1.0;50.0;13;10;1;6;6123;2;1;0.0;5.0;43.673295;7.193374;8;3;3
1;1;2;1.0;2021;30.0;2.0;2.0;1.0;4;2.0;1.0;1.0;50.0;5;2;1;91;91286;2;9;0.0;1.0;48.647877;2.375343;8;2;2
2;2;2;1.0;2021;31.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;10;10;2;74;74280;2;4;0.0;1.0;45.869573;6.324005;19;6;2
10;3;1;0.0;2021;11.0;2.0;1.0;1.0;4;2.0;1.0;1.0;50.0;6;10;1;95;95280;2;1;0.0;6.0;49.0335339182;2.4726957587;15;2;1
2;2;2;1.0;2021;47.0;2.0;2.0;1.0;4;2.0;1.0;1.0;50.0;5;11;5;67;67482;2;3;0.0;3.0;48.58006;7.6971;5;3;2
2;2;1;1.0;2021;18.0;2.0;0.0;1.0;3;2.0;2.0;3.0;70.0;14;9;1;64;64431;1;1;0.0;6.0;43.385332;-0.591282;18;4;1
1;1;1;2.0;2021;37.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;4;5;1;75;75119;2;2;0.0;3.0;48.895276;2.371984;13;2;2
1;1;1;2.0;2021;30.0;1.0;2.0;1.0;3;2.0;1.0;1.0;80.0;4;9;1;88;88462;1;3;0.0;5.0;48.0360805207;6.6791376472;18;4;3
2;2;2;2.0;2021;22.0;1.0;2.0;1.0;3;2.0;1.0;1.0;50.0;25;4;1;92;92036;2;5;0.0;3.0;48.9173342241;2.3074489073;18;3;2
4;2;2;1.0;2021;0.0;2.0;2.0;1.0;1;3.0;1.0;1.0;110.0;22;10;1;91;91689;1;1;0.0;5.0;48.72965;2.31474;13;7;3
1;1;1;2.0;2021;59.0;1.0;2.0;1.0;3;2.0;1.0;1.0;80.0;20;8;1;64;64363;1;4;0.0;3.0;43.119781;-0.34784;19;2;2
1;1;2;1.0;2021;32.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;5;11;1;10;10270;1;2;0.0;3.0;48.395331;4.280505;11;2;2
1;1;1;2.0;2021;31.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;23;1;1;976;97611;2;1;0.0;1.0;-12.7915;45.21848;16;2;2
1;1;2;8.0;2021;19.0;1.0;2.0;5.0;4;2.0;1.0;1.0;50.0;30;5;1;49;49007;2;1;0.0;1.0;47.4726096868;-0.5565744638;20;2;2
2;2;2;2.0;2021;18.0;1.0;2.0;1.0;3;2.0;1.0;1.0;80.0;8;8;1;39;39043;1;1;0.0;1.0;46.573052;5.453081;19;3;2
1;1;1;8.0;2021;33.0;1.0;2.0;1.0;3;1.0;1.0;1.0;50.0;21;5;1;74;74012;2;6;0.0;1.0;46.18963;6.24929;6;2;2
1;1;1;2.0;2021;18.0;1.0;0.0;1.0;3;2.0;2.0;1.0;90.0;7;8;1;61;61297;1;2;0.0;7.0;48.659073;0.481532;18;1;1
1;1;1;0.0;2021;50.0;4.0;0.0;1.0;3;2.0;1.0;1.0;80.0;11;9;1;27;27680;1;1;0.0;7.0;48.920991;0.434732;14;1;1
1;1;1;1.0;2021;27.0;2.0;0.0;1.0;4;1.0;1.0;1.0;30.0;11;12;5;75;75110;2;5;0.0;6.0;48.871741;2.367808;3;1;1
1;1;1;8.0;2021;27.0;1.0;2.0;3.0;4;2.0;1.0;1.0;30.0;6;10;1;45;45234;2;2;0.0;3.0;47.89824;1.90418;8;2;2
1;1;2;1.0;2021;37.0;2.0;0.0;1.0;7;3.0;1.0;3.0;50.0;14;2;5;67;67043;2;1;0.0;6.0;48.6159212141;7.7312748986;20;1;1
1;1;1;2.0;2021;28.0;1.0;0.0;1.0;3;1.0;1.0;1.0;50.0;24;11;5;94;94041;2;1;0.0;6.0;48.8111;2.38344;1;1;1
1;1;1;1.0;2021;23.0;2.0;0.0;1.0;4;2.0;1.0;3.0;50.0;22;7;3;33;33487;2;1;0.0;6.0;44.957282;-0.468882;3;2;1
2;2;1;1.0;2021;25.0;2.0;2.0;1.0;1;1.0;1.0;1.0;90.0;28;12;5;13;13005;1;1;0.0;2.0;43.28858;5.5467;22;3;2
10;3;2;0.0;2021;81.0;2.0;1.0;1.0;4;1.0;1.0;1.0;50.0;13;8;1;51;51454;2;3;0.0;7.0;49.2252283536;4.0333663017;10;2;1
1;1;1;2.0;2021;14.0;1.0;2.0;1.0;3;2.0;1.0;1.0;80.0;2;9;1;35;35239;1;1;0.0;6.0;47.942604;-1.308686;11;2;2
1;1;1;2.0;2021;73.0;1.0;0.0;1.0;4;2.0;9.0;1.0;80.0;8;9;1;71;71484;1;1;0.0;7.0;46.69338;5.224997;16;1;1
10;3;2;0.0;2021;46.0;2.0;1.0;1.0;4;2.0;1.0;8.0;30.0;9;10;5;33;33199;2;3;0.0;6.0;44.632559;-1.083489;1;4;1
5;2;1;1.0;2021;27.0;2.0;0.0;1.0;2;2.0;2.0;1.0;90.0;30;7;1;974;97411;1;1;1.0;6.0;-20.872243;55.450103;8;4;1
1;1;2;1.0;2021;47.0;2.0;0.0;3.0;3;1.0;1.0;8.0;70.0;28;8;3;29;29163;1;6;0.0;6.0;48.5344664698;-3.8734060897;22;1;1
1;1;1;2.0;2021;39.0;1.0;2.0;5.0;3;2.0;1.0;5.0;50.0;31;8;1;92;92026;2;3;0.0;3.0;48.9012950949;2.2599488497;19;2;2
2;2;2;1.0;2021;29.0;2.0;0.0;1.0;1;3.0;1.0;1.0;90.0;3;2;1;972;97213;1;1;0.0;2.0;14.61603;-61.01564;15;3;2
1;1;1;8.0;2021;31.0;1.0;0.0;5.0;4;2.0;2.0;1.0;30.0;3;2;1;51;51454;2;1;1.0;7.0;49.2531166285;4.0278436128;17;1;1
1;1;1;0.0;2021;19.0;1.0;2.0;1.0;2;2.0;1.0;1.0;50.0;11;10;5;978;97801;2;1;0.0;1.0;18.0701;-63.034645;20;2;2
1;1;1;2.0;2021;23.0;1.0;2.0;1.0;9;2.0;1.0;8.0;50.0;6;11;3;93;93005;1;9;0.0;6.0;48.96001;2.46767;1;3;3
1;1;2;1.0;2021;44.0;2.0;0.0;1.0;4;2.0;2.0;1.0;50.0;6;5;1;27;27681;2;1;1.0;3.0;49.09669;1.47735;9;2;2
1;1;2;2.0;2021;28.0;1.0;0.0;3.0;4;2.0;1.0;5.0;50.0;28;8;1;75;75110;2;2;0.0;7.0;48.87483;2.357397;18;1;1
1;1;1;1.0;2021;55.0;2.0;2.0;1.0;7;2.0;1.0;1.0;70.0;6;11;2;69;69290;2;1;0.0;2.0;45.71421;4.96619;16;3;2
1;1;2;1.0;2021;62.0;2.0;0.0;2.0;1;3.0;2.0;1.0;90.0;21;1;3;93;93027;1;1;1.0;6.0;48.92216;2.37815;19;2;2
1;1;1;2.0;2021;23.0;1.0;2.0;1.0;3;3.0;1.0;1.0;50.0;30;9;1;6;6004;1;1;0.0;5.0;43.59519;7.09073;18;3;3
1;1;1;8.0;2021;55.0;1.0;2.0;5.0;4;2.0;2.0;6.0;30.0;25;11;5;75;75113;2;5;1.0;2.0;48.836803;2.351867;18;2;2
1;1;1;2.0;2021;18.0;1.0;2.0;1.0;4;1.0;1.0;1.0;30.0;22;9;5;33;33063;2;2;0.0;3.0;44.8274;-0.57574;1;2;2
3;2;1;3.0;2021;0.0;2.0;2.0;1.0;4;2.0;1.0;1.0;50.0;27;7;1;29;29019;2;1;0.0;2.0;48.409016;-4.476099;14;3;2
1;1;2;1.0;2021;38.0;2.0;2.0;1.0;4;2.0;2.0;1.0;30.0;15;5;1;75;75119;2;3;0.0;4.0;48.882539;2.381695;19;4;3
1;1;1;1.0;2021;65.0;2.0;0.0;1.0;1;3.0;2.0;1.0;130.0;3;12;1;27;27227;1;1;1.0;6.0;49.37406;0.652109;14;1;1
1;1;2;2.0;2021;29.0;1.0;2.0;1.0;4;1.0;1.0;1.0;70.0;21;10;1;75;75112;2;1;0.0;2.0;48.830276;2.402037;12;2;2
2;2;1;1.0;2021;3.0;2.0;2.0;1.0;2;2.0;1.0;1.0;90.0;27;10;3;77;77373;1;1;0.0;2.0;48.77754;2.61399;19;3;2
1;1;2;1.0;2021;39.0;2.0;2.0;1.0;1;3.0;1.0;1.0;90.0;6;5;1;13;13211;1;1;0.0;4.0;43.287996;5.441713;17;3;3
1;1;1;1.0;2021;51.0;2.0;0.0;1.0;1;3.0;1.0;1.0;90.0;22;1;5;31;31555;1;1;0.0;7.0;43.6101;1.38635;21;1;1
2;2;1;2.0;2021;4.0;1.0;2.0;5.0;4;2.0;1.0;1.0;50.0;18;6;1;21;21231;2;4;0.0;3.0;47.3309957674;5.0590911054;16;3;2
1;1;1;2.0;2021;33.0;1.0;2.0;1.0;3;2.0;1.0;1.0;80.0;30;8;1;4;4013;1;3;0.0;3.0;44.11851;5.950768;12;2;2
10;3;1;0.0;2021;0.0;2.0;1.0;1.0;4;2.0;2.0;1.0;50.0;13;3;5;69;69387;2;1;1.0;6.0;45.73101;4.8347;19;2;1
2;2;1;2.0;2021;42.0;1.0;2.0;1.0;4;1.0;1.0;5.0;50.0;15;3;1;75;75112;2;2;0.0;3.0;48.845863;2.367679;10;3;2
1;1;1;0.0;2021;54.0;1.0;0.0;5.0;3;2.0;2.0;1.0;90.0;5;10;3;77;77327;1;1;1.0;7.0;48.571553;2.999632;20;1;1
1;1;1;2.0;2021;59.0;1.0;2.0;1.0;4;1.0;2.0;1.0;70.0;31;10;1;75;75118;2;1;0.0;2.0;48.901041;2.350764;12;2;2
1;1;1;2.0;2021;26.0;1.0;2.0;1.0;4;3.0;1.0;1.0;30.0;22;9;1;75;75108;2;3;0.0;3.0;48.869043;2.314753;10;2;2
10;3;1;0.0;2021;44.0;2.0;1.0;1.0;3;3.0;1.0;8.0;50.0;7;7;1;94;94081;2;2;0.0;6.0;48.78732;2.40657;17;2;1
1;1;1;1.0;2021;84.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;2;6;1;25;25446;1;2;0.0;1.0;47.28027;6.389446;18;3;2
10;3;1;0.0;2021;88.0;1.0;1.0;3.0;4;1.0;1.0;4.0;50.0;8;4;1;75;75115;2;2;0.0;6.0;48.843007;2.312815;17;2;1
10;3;2;0.0;2021;49.0;2.0;1.0;1.0;3;2.0;9.0;8.0;50.0;15;12;5;74;74112;2;9;1.0;6.0;45.933875;6.119304;17;2;1
2;2;2;1.0;2021;40.0;2.0;0.0;1.0;3;2.0;2.0;8.0;80.0;29;12;2;54;54067;1;2;1.0;6.0;49.4294540449;5.6862241012;7;2;1
1;1;1;2.0;2021;31.0;1.0;2.0;1.0;3;1.0;1.0;1.0;50.0;19;3;5;93;93001;2;9;0.0;1.0;48.9109855924;2.3792242828;19;2;2
1;1;2;1.0;2021;35.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;20;4;1;82;82079;1;3;0.0;3.0;43.93859;1.357584;9;2;2
1;1;2;8.0;2021;24.0;2.0;0.0;1.0;4;2.0;1.0;1.0;50.0;7;10;3;6;6088;2;1;0.0;6.0;43.70225;7.25381;19;5;4
1;1;1;1.0;2021;24.0;2.0;2.0;1.0;1;1.0;1.0;1.0;110.0;14;10;1;77;77384;1;1;0.0;5.0;48.60112;2.60208;17;3;3
1;1;1;2.0;2021;18.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;11;8;1;76;76351;2;2;0.0;3.0;49.50903;0.10827;13;2;2
1;1;1;2.0;2021;66.0;1.0;2.0;5.0;3;2.0;1.0;1.0;50.0;12;9;1;67;67548;2;3;0.0;1.0;48.641115;7.60646;10;2;2
1;1;1;8.0;2021;20.0;2.0;0.0;1.0;3;2.0;1.0;5.0;50.0;10;3;5;31;31187;2;1;0.0;6.0;43.541401;1.220587;4;1;1
1;1;1;2.0;2021;24.0;1.0;2.0;1.0;1;1.0;1.0;1.0;90.0;30;9;1;93;93010;1;1;0.0;3.0;48.9099462068;2.4748394787;10;2;2
10;3;1;0.0;2021;41.0;5.0;1.0;1.0;4;2.0;1.0;1.0;30.0;30;11;1;75;75111;2;3;0.0;6.0;48.851166;2.381583;12;2;1
1;1;2;1.0;2021;37.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;10;7;1;51;51080;1;2;0.0;3.0;48.5923060405;4.5425147563;19;5;2
1;1;1;1.0;2021;29.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;25;2;1;93;93005;2;3;0.0;3.0;48.9482775197;2.5136463541;12;3;2
1;1;1;1.0;2021;24.0;2.0;2.0;3.0;1;4.0;1.0;1.0;50.0;29;5;5;13;13055;1;1;0.0;2.0;43.32992;5.393003;1;2;2
1;1;2;1.0;2021;37.0;2.0;2.0;1.0;1;2.0;1.0;1.0;90.0;20;10;1;77;77438;1;1;0.0;3.0;48.86449;2.66891;13;2;2
1;1;1;2.0;2021;43.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;9;3;1;49;49328;2;1;0.0;3.0;47.2365;-0.07067;15;2;2
2;2;2;1.0;2021;35.0;2.0;0.0;1.0;3;3.0;2.0;3.0;80.0;28;4;1;58;58124;1;1;1.0;6.0;47.090054;3.050359;17;3;1
1;1;1;1.0;2021;77.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;28;7;1;1;1235;1;1;0.0;1.0;46.062951;5.083126;14;3;2
1;1;1;2.0;2021;79.0;1.0;2.0;1.0;4;2.0;1.0;1.0;30.0;14;10;1;6;6029;2;1;0.0;1.0;43.554928;7.00897;11;2;2
1;1;2;8.0;2021;53.0;2.0;0.0;1.0;7;1.0;1.0;1.0;50.0;30;1;1;83;83069;2;2;0.0;2.0;43.11359;6.12855;12;2;2
1;1;1;1.0;2021;37.0;2.0;0.0;1.0;1;3.0;1.0;1.0;130.0;30;12;2;41;41114;1;1;1.0;6.0;47.758043;1.552435;17;3;1
1;1;1;2.0;2021;30.0;1.0;2.0;1.0;2;3.0;1.0;1.0;90.0;25;10;1;92;92036;1;1;0.0;6.0;48.934791795;2.3020891821;9;1;1
10;3;1;0.0;2021;74.0;4.0;1.0;1.0;3;2.0;1.0;1.0;80.0;18;1;1;50;50597;1;1;0.0;6.0;48.708851;-1.272569;10;2;1
7;2;2;1.0;2021;83.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;25;6;1;40;40150;1;2;0.0;5.0;43.822855;-1.258063;18;5;2
1;1;1;2.0;2021;21.0;1.0;0.0;1.0;4;2.0;1.0;4.0;70.0;9;5;1;56;56178;2;1;0.0;7.0;48.047046;-2.958487;18;1;1
1;1;1;2.0;2021;23.0;1.0;0.0;1.0;3;2.0;1.0;1.0;50.0;27;4;5;92;92025;2;1;0.0;6.0;48.9256348332;2.2528934083;23;1;1
3;2;1;1.0;2021;26.0;2.0;2.0;1.0;1;3.0;1.0;1.0;110.0;2;1;1;95;95572;1;1;0.0;2.0;49.03401;2.10276;13;4;2
2;2;2;1.0;2021;15.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;6;1;5;91;91421;2;6;0.0;3.0;48.70679;2.44091;18;3;2
1;1;1;1.0;2021;47.0;2.0;2.0;1.0;4;2.0;1.0;1.0;50.0;29;5;1;75;75108;2;2;0.0;3.0;48.868414;2.301166;13;2;2
1;1;2;2.0;2021;40.0;1.0;0.0;5.0;3;2.0;1.0;8.0;50.0;7;4;1;87;87085;2;1;0.0;7.0;45.82647;1.2705;16;1;1
10;3;2;0.0;2021;9.0;2.0;1.0;1.0;3;2.0;1.0;1.0;50.0;30;3;1;34;34151;2;6;1.0;6.0;43.663087;4.171645;8;2;1
1;1;1;1.0;2021;36.0;2.0;2.0;1.0;1;3.0;1.0;1.0;110.0;19;5;1;93;93007;1;1;0.0;2.0;48.93311;2.48073;14;2;2
1;1;1;1.0;2021;48.0;2.0;2.0;1.0;3;2.0;1.0;1.0;70.0;1;7;1;71;71540;1;1;0.0;2.0;46.7683229003;4.4520665769;15;2;2
1;1;2;2.0;2021;51.0;1.0;2.0;5.0;4;2.0;1.0;5.0;30.0;17;12;1;75;75117;2;2;0.0;3.0;48.883275;2.307251;9;2;2
1;1;1;2.0;2021;62.0;1.0;0.0;5.0;4;2.0;1.0;1.0;80.0;4;7;1;73;73034;1;1;1.0;7.0;45.6854128764;6.5766920301;11;1;1
1;1;1;2.0;2021;22.0;1.0;2.0;1.0;4;2.0;2.0;1.0;30.0;30;1;1;92;92023;2;4;0.0;3.0;48.8077172479;2.2514650226;10;2;2
10;3;1;0.0;2021;21.0;2.0;1.0;1.0;4;1.0;1.0;1.0;50.0;15;12;5;62;62498;2;3;0.0;6.0;50.43211;2.8286;20;3;1
2;2;1;1.0;2021;15.0;2.0;0.0;1.0;3;2.0;2.0;1.0;70.0;7;3;2;973;97309;2;1;1.0;7.0;4.892813;-52.274006;7;2;1
1;1;2;8.0;2021;43.0;2.0;0.0;1.0;3;2.0;1.0;3.0;90.0;19;11;1;37;37276;1;1;0.0;6.0;47.5453634676;0.8609046042;14;1;1
2;2;2;1.0;2021;49.0;2.0;2.0;1.0;1;2.0;4.0;1.0;70.0;10;5;1;34;34022;1;1;1.0;2.0;43.670253;4.010851;13;3;2
1;1;1;2.0;2021;49.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;11;6;1;91;91645;2;1;0.0;3.0;48.74496;2.26792;18;3;2
1;1;1;2.0;2021;58.0;1.0;0.0;1.0;4;2.0;1.0;1.0;50.0;5;5;1;69;69202;2;2;0.0;3.0;45.7329953421;4.7998083477;9;2;2
1;1;2;1.0;2021;33.0;2.0;2.0;1.0;7;2.0;1.0;1.0;80.0;16;4;1;13;13114;1;3;0.0;2.0;43.545022;5.343513;15;2;2
1;1;1;1.0;2021;66.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;9;11;1;74;74080;1;1;1.0;1.0;45.873659;6.45501;8;2;2
1;1;1;2.0;2021;23.0;1.0;2.0;1.0;3;2.0;1.0;1.0;80.0;6;8;4;71;71202;1;3;0.0;2.0;46.8478352948;4.8089702235;22;2;2
1;1;2;1.0;2021;25.0;2.0;0.0;1.0;3;2.0;2.0;1.0;50.0;4;8;1;87;87113;2;1;1.0;6.0;45.87115;1.33446;19;1;1
1;1;1;1.0;2021;31.0;2.0;2.0;1.0;3;2.0;1.0;1.0;80.0;10;6;1;72;72272;1;1;0.0;1.0;47.899154;0.657688;9;2;2
1;1;1;0.0;2021;22.0;1.0;2.0;5.0;3;2.0;2.0;1.0;50.0;27;1;1;33;33327;2;6;1.0;3.0;44.656894;-0.36639;16;2;2
1;1;2;1.0;2021;22.0;2.0;0.0;1.0;3;1.0;1.0;1.0;90.0;30;6;1;95;95088;1;1;0.0;7.0;48.97634868;2.4283003807;10;1;1
1;1;1;2.0;2021;16.0;1.0;2.0;1.0;3;2.0;1.0;1.0;50.0;2;7;1;1;1400;2;9;0.0;3.0;45.805843;5.491847;17;2;2
1;1;1;1.0;2021;26.0;2.0;2.0;1.0;4;2.0;1.0;1.0;50.0;29;9;1;42;42207;2;1;0.0;1.0;45.47113;4.50575;12;2;2
10;3;1;0.0;2021;48.0;2.0;1.0;1.0;3;2.0;1.0;1.0;50.0;17;8;5;95;95197;2;2;0.0;6.0;48.9670367634;2.317434481;21;3;2
1;1;2;1.0;2021;19.0;2.0;0.0;1.0;3;2.0;7.0;3.0;80.0;9;12;3;37;37167;1;1;0.0;6.0;47.5530844886;0.5490079522;7;1;1
1;1;1;1.0;2021;79.0;2.0;2.0;1.0;7;2.0;2.0;1.0;50.0;17;3;1;54;54184;2;3;1.0;3.0;48.705275268;6.2297566608;14;2;2
10;3;1;0.0;2021;28.0;1.0;1.0;1.0;3;2.0;1.0;1.0;50.0;27;10;1;93;93001;2;1;0.0;6.0;48.91164;2.4004;14;2;1
1;1;1;8.0;2021;32.0;2.0;0.0;1.0;3;2.0;2.0;3.0;80.0;14;1;2;56;56081;1;1;1.0;7.0;48.078652;-3.674841;17;1;1
1;1;1;1.0;2021;19.0;2.0;0.0;1.0;3;2.0;1.0;1.0;50.0;21;12;5;91;91589;2;1;0.0;7.0;48.68538;2.34599;23;3;1
1;1;1;1.0;2021;32.0;2.0;0.0;1.0;4;2.0;2.0;1.0;50.0;24;1;5;59;59654;2;1;1.0;6.0;50.38698;3.11049;19;1;1
1;1;2;1.0;2021;21.0;2.0;0.0;1.0;1;1.0;1.0;1.0;130.0;4;3;3;60;60019;1;1;0.0;2.0;49.496953;2.716091;23;2;2
1;1;1;2.0;2021;21.0;1.0;2.0;3.0;3;2.0;1.0;1.0;50.0;18;11;4;973;97302;2;1;0.0;3.0;4.93568;-52.29536;18;2;2
1;1;1;2.0;2021;31.0;1.0;0.0;1.0;3;2.0;9.0;1.0;80.0;24;4;1;24;24084;1;4;0.0;7.0;44.792092;1.029357;9;1;1
1;1;1;2.0;2021;39.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;16;12;2;93;93001;2;1;0.0;3.0;48.9022978009;2.3734760284;16;2;2
10;3;2;0.0;2021;7.0;1.0;2.0;1.0;4;1.0;1.0;8.0;50.0;12;6;1;93;93063;2;9;0.0;3.0;48.883;2.42965;12;2;1
1;1;1;1.0;2021;75.0;2.0;2.0;1.0;3;2.0;1.0;1.0;90.0;23;10;1;88;88157;1;2;0.0;3.0;48.093144;6.436336;10;3;2
8;2;1;1.0;2021;13.0;2.0;5.0;1.0;3;2.0;1.0;1.0;80.0;29;8;3;39;39138;1;1;0.0;6.0;46.976581;5.311524;4;5;1
2;2;1;1.0;2021;20.0;2.0;0.0;1.0;3;2.0;1.0;1.0;70.0;6;8;3;31;31107;1;1;0.0;6.0;43.32531;1.218114;23;4;1
1;1;1;0.0;2021;75.0;2.0;0.0;1.0;4;2.0;1.0;8.0;50.0;11;9;1;29;29155;2;3;0.0;6.0;48.452626;-5.083341;9;1;1
1;1;1;2.0;2021;51.0;1.0;0.0;1.0;3;2.0;1.0;1.0;90.0;26;6;1;48;48130;1;1;0.0;7.0;44.168984;3.546642;14;2;1
1;1;2;0.0;2021;59.0;1.0;2.0;5.0;4;2.0;1.0;1.0;50.0;28;9;1;33;33550;2;6;0.0;2.0;44.76569;-0.58007;11;2;2
1;1;1;2.0;2021;25.0;1.0;2.0;1.0;1;1.0;1.0;1.0;70.0;29;10;1;92;92036;1;1;0.0;3.0;48.9383700387;2.3001401108;11;2;2
2;2;1;1.0;2021;47.0;2.0;2.0;1.0;3;2.0;1.0;1.0;50.0;27;2;5;973;97302;2;1;0.0;5.0;4.91746;-52.31301;22;7;3
10;3;1;0.0;2021;45.0;2.0;1.0;1.0;3;3.0;1.0;1.0;50.0;30;9;5;85;85213;2;1;0.0;6.0;46.593325;-1.315452;22;2;1
1;1;2;2.0;2021;16.0;1.0;2.0;1.0;7;1.0;5.0;1.0;50.0;16;1;1;59;59599;2;1;1.0;2.0;50.73683;3.1688;12;2;2
1;1;1;1.0;2021;71.0;2.0;0.0;1.0;1;1.0;1.0;1.0;110.0;1;2;3;76;76484;1;1;0.0;2.0;49.340123;1.068517;19;3;2
1;1;1;2.0;2021;30.0;1.0;2.0;1.0;4;2.0;1.0;1.0;50.0;24;4;1;75;75115;2;2;0.0;3.0;48.8545833708;2.2888952494;12;2;2
1;1;2;1.0;2021;50.0;2.0;2.0;1.0;2;2.0;1.0;1.0;70.0;11;7;1;971;97113;1;1;0.0;1.0;16.209;-61.44217;17;2;2
1;1;1;1.0;2021;28.0;5.0;2.0;1.0;3;2.0;2.0;5.0;50.0;25;11;5;7;7255;2;1;1.0;3.0;44.755244;4.702878;6;2;2
1;1;1;1.0;2021;23.0;2.0;0.0;1.0;7;3.0;1.0;1.0;70.0;18;8;1;67;67482;1;1;0.0;6.0;48.57105;7.73264;7;1;1
1;1;1;1.0;2021;24.0;2.0;2.0;1.0;4;2.0;1.0;1.0;50.0;13;1;1;13;13205;2;2;0.0;1.0;43.29375;5.40155;10;2;2
1;1;1;2.0;2021;47.0;1.0;2.0;5.0;4;2.0;1.0;5.0;50.0;16;9;2;69;69259;2;4;0.0;3.0;45.7246398571;4.8540580273;7;2;2
2;2;2;1.0;2021;66.0;2.0;2.0;1.0;3;2.0;1.0;1.0;90.0;18;9;1;12;12079;1;4;1.0;1.0;44.547562;2.711349;10;3;2
10;3;2;8.0;2021;58.0;1.0;1.0;5.0;4;2.0;1.0;1.0;30.0;25;6;1;76;76540;2;1;0.0;6.0;49.44236;1.0907;13;2;1
1;1;1;0.0;2021;21.0;2.0;0.0;1.0;3;2.0;1.0;4.0;30.0;30;9;5;33;33236;2;1;0.0;6.0;44.723667;-1.203459;0;2;1
2;2;1;2.0;2021;18.0;1.0;0.0;1.0;3;3.0;1.0;1.0;60.0;4;3;1;972;97209;1;1;0.0;6.0;14.61679;-61.06019;10;2;1
2;2;1;1.0;2021;66.0;2.0;2.0;1.0;3;2.0;2.0;1.0;80.0;15;9;1;83;83031;1;1;1.0;1.0;43.3584773469;6.4021646976;17;3;2
1;1;1;8.0;2021;79.0;2.0;2.0;1.0;1;1.0;1.0;1.0;90.0;16;12;5;94;94021;1;1;0.0;2.0;48.771;2.34585;19;2;2
1;1;1;2.0;2021;41.0;1.0;0.0;1.0;4;1.0;1.0;1.0;30.0;23;9;5;75;75115;2;7;0.0;6.0;48.8402274342;2.2719624789;0;1;1
1;1;1;2.0;2021;50.0;1.0;2.0;3.0;4;3.0;1.0;5.0;50.0;24;7;1;75;75110;2;3;0.0;3.0;48.881971;2.350958;20;2;2
1;1;2;2.0;2021;24.0;1.0;2.0;1.0;3;1.0;2.0;1.0;50.0;18;9;5;91;91377;2;1;1.0;7.0;48.726737;2.278093;20;1;1
2;2;1;1.0;2021;38.0;2.0;0.0;2.0;1;1.0;1.0;1.0;90.0;29;11;5;93;93066;1;1;0.0;6.0;48.9103099064;2.3579760625;7;2;1
1;1;1;1.0;2021;52.0;2.0;2.0;1.0;3;3.0;2.0;1.0;70.0;1;2;2;37;37261;2;6;0.0;2.0;47.419909517;0.7166250945;7;2;2
1;1;1;0.0;2021;51.0;4.0;2.0;1.0;3;2.0;2.0;1.0;80.0;8;5;1;29;29191;1;2;1.0;3.0;48.517944;-3.712628;8;3;2
1;1;1;2.0;2021;14.0;1.0;2.0;1.0;3;2.0;1.0;1.0;50.0;23;12;5;19;19275;2;7;0.0;1.0;45.55283;2.31437;17;2;2
1;1;1;2.0;2021;80.0;1.0;2.0;5.0;3;2.0;1.0;1.0;80.0;10;6;1;46;46021;1;1;0.0;5.0;44.581328;1.957734;16;8;8
1;1;1;2.0;2021;15.0;1.0;2.0;1.0;3;2.0;1.0;1.0;50.0;6;12;2;68;68182;2;3;0.0;1.0;47.495988;7.485614;17;2;2
10;3;2;8.0;2021;18.0;2.0;1.0;1.0;4;2.0;1.0;1.0;50.0;16;11;1;69;69383;2;2;0.0;6.0;45.74978;4.87572;11;2;1
